car_file_name,car_file_path,piece_cid,data_cid,car_file_size,car_file_md5,source_file_name,source_file_path,source_file_size,source_file_md5,car_file_url
baga6ea4seaqeoocaze4kpmpe326wit5qbzdwssbh7kwodht2chelgnub4epxcca.car,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqeoocaze4kpmpe326wit5qbzdwssbh7kwodht2chelgnub4epxcca.car,baga6ea4seaqeoocaze4kpmpe326wit5qbzdwssbh7kwodht2chelgnub4epxcca,bafybeigy3eskytpqkzbvqfukob5vq7fimbfr3zkr7ejkcqzsiv5drhklh4,17527352482,,baga6ea4seaqeoocaze4kpmpe326wit5qbzdwssbh7kwodht2chelgnub4epxcca.car,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqeoocaze4kpmpe326wit5qbzdwssbh7kwodht2chelgnub4epxcca.car,17527352482,,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqeoocaze4kpmpe326wit5qbzdwssbh7kwodht2chelgnub4epxcca.car
baga6ea4seaqmkbryvwp6iooltxhior2yhrwlr2sjnqtih24pdjzcimaczcvm6fi.car,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqmkbryvwp6iooltxhior2yhrwlr2sjnqtih24pdjzcimaczcvm6fi.car,baga6ea4seaqmkbryvwp6iooltxhior2yhrwlr2sjnqtih24pdjzcimaczcvm6fi,bafybeihfhteaonsneycmcqnmookrhbw4gmifzil7cycoqned52ugki6u3q,17537706146,,baga6ea4seaqmkbryvwp6iooltxhior2yhrwlr2sjnqtih24pdjzcimaczcvm6fi.car,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqmkbryvwp6iooltxhior2yhrwlr2sjnqtih24pdjzcimaczcvm6fi.car,17537706146,,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqmkbryvwp6iooltxhior2yhrwlr2sjnqtih24pdjzcimaczcvm6fi.car
baga6ea4seaqorhzeoqj4u3lcwcg7zrc2ysub77vxsyeaxrkdeg45zshcsvn4opi.car,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqorhzeoqj4u3lcwcg7zrc2ysub77vxsyeaxrkdeg45zshcsvn4opi.car,baga6ea4seaqorhzeoqj4u3lcwcg7zrc2ysub77vxsyeaxrkdeg45zshcsvn4opi,bafybeigiewip4xmlq4mymm2yydztatki4om4mcyatev2qwua2qedvtlmiy,17527235997,,baga6ea4seaqorhzeoqj4u3lcwcg7zrc2ysub77vxsyeaxrkdeg45zshcsvn4opi.car,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqorhzeoqj4u3lcwcg7zrc2ysub77vxsyeaxrkdeg45zshcsvn4opi.car,17527235997,,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqorhzeoqj4u3lcwcg7zrc2ysub77vxsyeaxrkdeg45zshcsvn4opi.car
baga6ea4seaqhpkjqma3c5e4slvgz535r3lb5fhixie4kjfrqbb7smw7ilo46kma.car,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqhpkjqma3c5e4slvgz535r3lb5fhixie4kjfrqbb7smw7ilo46kma.car,baga6ea4seaqhpkjqma3c5e4slvgz535r3lb5fhixie4kjfrqbb7smw7ilo46kma,bafybeicummd7eik333dfbdserkopv2bc6xzy7otsugddbrt5ql5xodmzhq,17527638907,,baga6ea4seaqhpkjqma3c5e4slvgz535r3lb5fhixie4kjfrqbb7smw7ilo46kma.car,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqhpkjqma3c5e4slvgz535r3lb5fhixie4kjfrqbb7smw7ilo46kma.car,17527638907,,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqhpkjqma3c5e4slvgz535r3lb5fhixie4kjfrqbb7smw7ilo46kma.car
baga6ea4seaqihqpftvpnwb6arny43wqy2p2xqpyowe7b6p6wmtkrouikhsue6pq.car,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqihqpftvpnwb6arny43wqy2p2xqpyowe7b6p6wmtkrouikhsue6pq.car,baga6ea4seaqihqpftvpnwb6arny43wqy2p2xqpyowe7b6p6wmtkrouikhsue6pq,bafybeiaw235ufbcgc5ycbhv5dt2bwumsn2dfkh25jbhtqusrqgs7kzwbje,17527448486,,baga6ea4seaqihqpftvpnwb6arny43wqy2p2xqpyowe7b6p6wmtkrouikhsue6pq.car,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqihqpftvpnwb6arny43wqy2p2xqpyowe7b6p6wmtkrouikhsue6pq.car,17527448486,,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqihqpftvpnwb6arny43wqy2p2xqpyowe7b6p6wmtkrouikhsue6pq.car
baga6ea4seaqhf6xzqtappztgmbxsgle2yua24kg2mk653vfhmzhcnhn5k6qzgly.car,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqhf6xzqtappztgmbxsgle2yua24kg2mk653vfhmzhcnhn5k6qzgly.car,baga6ea4seaqhf6xzqtappztgmbxsgle2yua24kg2mk653vfhmzhcnhn5k6qzgly,bafybeifslyd23ky7vwiol63azd6t4nch2w5ltqqlacdce4yysmwvil6k5m,18001491381,,baga6ea4seaqhf6xzqtappztgmbxsgle2yua24kg2mk653vfhmzhcnhn5k6qzgly.car,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqhf6xzqtappztgmbxsgle2yua24kg2mk653vfhmzhcnhn5k6qzgly.car,18001491381,,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqhf6xzqtappztgmbxsgle2yua24kg2mk653vfhmzhcnhn5k6qzgly.car
baga6ea4seaqbypbeju65zs73yddxsxhflwg7feshbpbkdzwrfyoael4gsmmvmaq.car,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqbypbeju65zs73yddxsxhflwg7feshbpbkdzwrfyoael4gsmmvmaq.car,baga6ea4seaqbypbeju65zs73yddxsxhflwg7feshbpbkdzwrfyoael4gsmmvmaq,bafybeiatyllhdzpvkdiz527ix2mr5m7g7z3rtxknajfcxvme5p2f7bdwzy,17527404140,,baga6ea4seaqbypbeju65zs73yddxsxhflwg7feshbpbkdzwrfyoael4gsmmvmaq.car,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqbypbeju65zs73yddxsxhflwg7feshbpbkdzwrfyoael4gsmmvmaq.car,17527404140,,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqbypbeju65zs73yddxsxhflwg7feshbpbkdzwrfyoael4gsmmvmaq.car
baga6ea4seaqb3a2iufieztfrjlusncy4lg2xnioah3edqzx4dz74ltcfq6lgodi.car,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqb3a2iufieztfrjlusncy4lg2xnioah3edqzx4dz74ltcfq6lgodi.car,baga6ea4seaqb3a2iufieztfrjlusncy4lg2xnioah3edqzx4dz74ltcfq6lgodi,bafybeidd5bxawghepi2g3wk6rk7fkccf6bqpo26ptdpaslusdabwdvx5ay,17526729537,,baga6ea4seaqb3a2iufieztfrjlusncy4lg2xnioah3edqzx4dz74ltcfq6lgodi.car,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqb3a2iufieztfrjlusncy4lg2xnioah3edqzx4dz74ltcfq6lgodi.car,17526729537,,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqb3a2iufieztfrjlusncy4lg2xnioah3edqzx4dz74ltcfq6lgodi.car
baga6ea4seaqlttnc4u7rg62ivow2ezflydlqyxphv5c7qpvrjfivnrgsv7i46cq.car,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqlttnc4u7rg62ivow2ezflydlqyxphv5c7qpvrjfivnrgsv7i46cq.car,baga6ea4seaqlttnc4u7rg62ivow2ezflydlqyxphv5c7qpvrjfivnrgsv7i46cq,bafybeia2axpwnmdj7bgnggm5xw4g7xggqkpnq5vnciisrfheyo2w7ki3ny,17527695726,,baga6ea4seaqlttnc4u7rg62ivow2ezflydlqyxphv5c7qpvrjfivnrgsv7i46cq.car,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqlttnc4u7rg62ivow2ezflydlqyxphv5c7qpvrjfivnrgsv7i46cq.car,17527695726,,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqlttnc4u7rg62ivow2ezflydlqyxphv5c7qpvrjfivnrgsv7i46cq.car
baga6ea4seaqeq5pjlp3dqh5fymy4adc6s3wrwilovontan2avpaw4kz6l3bd4bq.car,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqeq5pjlp3dqh5fymy4adc6s3wrwilovontan2avpaw4kz6l3bd4bq.car,baga6ea4seaqeq5pjlp3dqh5fymy4adc6s3wrwilovontan2avpaw4kz6l3bd4bq,bafybeiccbjcuymuln2vmkxlt73q73g6unvyzmarpbol43muo5vgu2f3yvy,17528080394,,baga6ea4seaqeq5pjlp3dqh5fymy4adc6s3wrwilovontan2avpaw4kz6l3bd4bq.car,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqeq5pjlp3dqh5fymy4adc6s3wrwilovontan2avpaw4kz6l3bd4bq.car,17528080394,,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqeq5pjlp3dqh5fymy4adc6s3wrwilovontan2avpaw4kz6l3bd4bq.car
baga6ea4seaqab5vi6ixuogo3e5aly3ju2adgdonvseioye6f4rixzdfhbelgkhq.car,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqab5vi6ixuogo3e5aly3ju2adgdonvseioye6f4rixzdfhbelgkhq.car,baga6ea4seaqab5vi6ixuogo3e5aly3ju2adgdonvseioye6f4rixzdfhbelgkhq,bafybeih6q7tw4r4tfrzdbyt4ts4mdyzvdg5yh5r7fbe2furarv2crt3kzm,18001473446,,baga6ea4seaqab5vi6ixuogo3e5aly3ju2adgdonvseioye6f4rixzdfhbelgkhq.car,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqab5vi6ixuogo3e5aly3ju2adgdonvseioye6f4rixzdfhbelgkhq.car,18001473446,,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqab5vi6ixuogo3e5aly3ju2adgdonvseioye6f4rixzdfhbelgkhq.car
baga6ea4seaqjhdfx3w4jiuqqarw4zas2yiiyxwy3zuact657s233gzskqusfkbi.car,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqjhdfx3w4jiuqqarw4zas2yiiyxwy3zuact657s233gzskqusfkbi.car,baga6ea4seaqjhdfx3w4jiuqqarw4zas2yiiyxwy3zuact657s233gzskqusfkbi,bafybeih22qyeyjlsyw26yhsqq4uzxhsygw6p7jar5emfxil7vhv2d7q37y,17527842970,,baga6ea4seaqjhdfx3w4jiuqqarw4zas2yiiyxwy3zuact657s233gzskqusfkbi.car,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqjhdfx3w4jiuqqarw4zas2yiiyxwy3zuact657s233gzskqusfkbi.car,17527842970,,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqjhdfx3w4jiuqqarw4zas2yiiyxwy3zuact657s233gzskqusfkbi.car
baga6ea4seaqmni2xgopay5gen7vbf4gkukfflgz6pogdw2xgmfymsp2jyanuqfq.car,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqmni2xgopay5gen7vbf4gkukfflgz6pogdw2xgmfymsp2jyanuqfq.car,baga6ea4seaqmni2xgopay5gen7vbf4gkukfflgz6pogdw2xgmfymsp2jyanuqfq,bafybeieow246jeqcp4lcs5cp6m7x5oxrhguzbakbwn63g5gsezfag7so7m,17527621282,,baga6ea4seaqmni2xgopay5gen7vbf4gkukfflgz6pogdw2xgmfymsp2jyanuqfq.car,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqmni2xgopay5gen7vbf4gkukfflgz6pogdw2xgmfymsp2jyanuqfq.car,17527621282,,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqmni2xgopay5gen7vbf4gkukfflgz6pogdw2xgmfymsp2jyanuqfq.car
baga6ea4seaqjzbjymehmz3qwobec2srnercdftdeek5mrmf5k4gs7rr7nht2sbq.car,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqjzbjymehmz3qwobec2srnercdftdeek5mrmf5k4gs7rr7nht2sbq.car,baga6ea4seaqjzbjymehmz3qwobec2srnercdftdeek5mrmf5k4gs7rr7nht2sbq,bafybeihddsg5urpdpvmtks6uuxbyql74wj3v6clbqomfsjxlfjigsgsnoq,17528444888,,baga6ea4seaqjzbjymehmz3qwobec2srnercdftdeek5mrmf5k4gs7rr7nht2sbq.car,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqjzbjymehmz3qwobec2srnercdftdeek5mrmf5k4gs7rr7nht2sbq.car,17528444888,,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqjzbjymehmz3qwobec2srnercdftdeek5mrmf5k4gs7rr7nht2sbq.car
baga6ea4seaqlyi2ldx34dfp6med2bbi7ouwpcitccmmbbbkn5rk6rrhf3t5k2ga.car,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqlyi2ldx34dfp6med2bbi7ouwpcitccmmbbbkn5rk6rrhf3t5k2ga.car,baga6ea4seaqlyi2ldx34dfp6med2bbi7ouwpcitccmmbbbkn5rk6rrhf3t5k2ga,bafybeie4ra4fuc4gopmrtwkdhlqccolsuiuus4xtnlgzyjpfzvqqyfwjum,18001440958,,baga6ea4seaqlyi2ldx34dfp6med2bbi7ouwpcitccmmbbbkn5rk6rrhf3t5k2ga.car,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqlyi2ldx34dfp6med2bbi7ouwpcitccmmbbbkn5rk6rrhf3t5k2ga.car,18001440958,,https://download2.nbfsdata.com/snapshot/eth/baga6ea4seaqlyi2ldx34dfp6med2bbi7ouwpcitccmmbbbkn5rk6rrhf3t5k2ga.car
