Uuid,SourceFileName,SourceFilePath,SourceFileMd5,SourceFileSize,CarFileName,CarFilePath,CarFileMd5,CarFileUrl,CarFileSize,PayloadCid,PieceCid,SourceId,Deals/0/DealCid,Deals/0/MinerFid,Deals/0/StartEpoch,Deals/0/Cost,Deals/1/DealCid,Deals/1/MinerFid,Deals/1/StartEpoch,Deals/1/Cost,Deals/2/DealCid,Deals/2/MinerFid,Deals/2/StartEpoch,Deals/2/Cost,Deals/3/DealCid,Deals/3/MinerFid,Deals/3/StartEpoch,Deals/3/Cost,Deals/4/DealCid,Deals/4/MinerFid,Deals/4/StartEpoch,Deals/4/Cost,Deals/5/DealCid,Deals/5/MinerFid,Deals/5/StartEpoch,Deals/5/Cost,Deals/6/DealCid,Deals/6/MinerFid,Deals/6/StartEpoch,Deals/6/Cost,Deals/7/DealCid,Deals/7/MinerFid,Deals/7/StartEpoch,Deals/7/Cost,Deals/8/DealCid,Deals/8/MinerFid,Deals/8/StartEpoch,Deals/8/Cost,Deals/9/DealCid,Deals/9/MinerFid,Deals/9/StartEpoch,Deals/9/Cost,Deals/10/DealCid,Deals/10/MinerFid,Deals/10/StartEpoch,Deals/10/Cost,Deals/11/DealCid,Deals/11/MinerFid,Deals/11/StartEpoch,Deals/11/Cost
b60100a1-221b-4af8-a011-b5a9010bb631,fil-test010,fil-test010,,17180886010,QmVyUwGfJkTzS4KD2UTjnrgnzSoGAgyEF6myC2kwQXGeYK.car,QmVyUwGfJkTzS4KD2UTjnrgnzSoGAgyEF6myC2kwQXGeYK.car,,https://download.fogmetalabs.com/ipfs/Qmf9JjqKL3p4LB8krrpjJ6Tvivcacr4JV2fyUynk3kvvb8,34091302912,QmVyUwGfJkTzS4KD2UTjnrgnzSoGAgyEF6myC2kwQXGeYK,baga6ea4seaqbmhkharohamc5k5qudybt5j4zqexxsler5nep62gg5jjo5sw7ohi,2,bafyreifpmsbvtrt5xpxnyjkd2jhk2vkxnchijpjwzwpyqsaifnfco2ayqa,f01163272,2914722,,bafyreifrrtfzvvzlosgsg5bpuwcaylk2az7yu4hiqkc43f57uio7mycoqa,f01337533,2914722,,bafyreico3ncpknx7vwa25og5pt5t2bfwwnn4i5d36irkhxpi5ozonxxc7y,f0137168,2914722,,bafyreidrxfufii4dfgcnhnefcwg4gp5ixyzbdi3tpgt4hk52sf2cwibozm,f0143858,2914722,,bafyreichdbiyryehfvn7nfxphfs6ywzojnmlrdzsqyuerqc6rhvqtqf7z4,f01861488,2914722,,bafyreigc4s2knnps3quhf3xhtrscqnjhakr5yotb37do5czhvxmja7hira,f01862564,2914721,,bafyreigkn77tbkyqkqhbtofeqqroqafzrxugq4nllbldbam6usbqbibbmy,f01862564,2914722,,bafyreigs63keovtm7cedxnvk6gcr5fjzjlvq5ukza7nxr2tafqiw4wtoea,f02032191,2914722,,bafyreibyx3gwfpl5fi5i5npwqabadlqfcz6ru6jwrda55gy7za7ma72hmi,f02301,2914722,,bafyreihfxrfojgkstjx34fzpemcw3i7cso7at3ubnoqhuadwuhyxhc5rhm,f0240185,2914722,,bafyreie56aqt5bdh5tx6dob2ulayhwdzahcvi5eiz3ljvkdjbjbywn3hq4,f03223,2914722,,bafyreihympkm47xb2eh5znegbhlsy7cezw7vf2qolmlm7vqksn5x356dtq,f0717969,2914722,
f776d118-318d-4e8b-8bb0-d7a2a992b2c5,fil-test010,fil-test010,,17180886010,QmdE3CCKuP5kWXcrF4wLgxx4rbeeXQ1NKXQmsmqrGsNbsp.car,QmdE3CCKuP5kWXcrF4wLgxx4rbeeXQ1NKXQmsmqrGsNbsp.car,,https://download.fogmetalabs.com/ipfs/QmczsZ4GuQa97RPCKsfFdcY5wQtYm82hhpgerjv86uxvXX,34091302912,QmdE3CCKuP5kWXcrF4wLgxx4rbeeXQ1NKXQmsmqrGsNbsp,baga6ea4seaqmrsc7hxkxwewyefxn3duyj5y4j4qijyvnh5fw3553xvatnkbvuoy,2,bafyreidc5vlijxwzk6kmeb7kx524bcdp3yz4qgiuzwuilnkiuq7cuttn7y,f01163272,2914722,,bafyreibtywyvgggoftserm2ketzd472iisqyuzxtfcdps7zt5xvecgy24i,f01337533,2914722,,bafyreic4vqsfpb5qwsp3g5kktjwqrwnm2rpym2mfm3y5iacarrnoyhvhja,f0143858,2914722,,bafyreieisl7vzevg2oelqts53ejjpump6xt4j3c3cn3ewfryauxol7e6a4,f01862564,2914722,,bafyreifdv2tnwzejoc26j47t5owcpztyml5k33v7qe6e33qg74rtthlx6q,f01862564,2914721,,bafyreidcyuzyy2qytvsu2stehcchehprzljjrlhivje5pxp5iok3uyogde,f02032191,2914722,,bafyreidp3pzxluxqipfdrav5kst4qed3qzebeq6paaxi3374mtlvhdvej4,f02301,2914722,,bafyreidcqe7lxvpjtau7223tlsca5izx53pz5kkkp5n7hio7jgfbhhjjvq,f0240185,2914722,,bafyreif3jrqtve6f34hhek3vk4v5y6umzkgdezu5qdzudyhawwpw3rhbx4,f03223,2914722,,bafyreigswyxpiwei4cbga2rtmpxwyapp6dzobmmocu3rcuy2h67bz5kkfq,f0717969,2914722,,,,,,,,,
ff4a8b78-c81f-4327-a35e-becac94b38a6,fil-test010,fil-test010,,17180886010,QmZ8dY844maUSfPCmxvCBWBTPKEm3gCeZ6hBUaVWHbcxYf.car,QmZ8dY844maUSfPCmxvCBWBTPKEm3gCeZ6hBUaVWHbcxYf.car,,https://download.fogmetalabs.com/ipfs/QmbFj76X1Ki9bkgqmjyR9Sv65eRvhvinc8FaKqRXP6bP4W,34091302912,QmZ8dY844maUSfPCmxvCBWBTPKEm3gCeZ6hBUaVWHbcxYf,baga6ea4seaqihrn4uhghw7sxp4l2gqiqrd3hskdnzuc5wvmclgmq7gh5fambmni,2,bafyreidlx5gh5ehh6gyiqkjjcq4gl3siiq3jxbcou2zadsi7z7pt7aessi,f01163272,2914722,,bafyreiaxvrpb2rj45i3nomdtcaq2letmdmqopn4cf3tf6jj36aly6xuocy,f01337533,2914722,,bafyreideizqccslyof7xl5qglftkyuj2ubrzgndynuz4zr6olxp2hmmiqa,f0137168,2914722,,bafyreia5bcedto3bfn23uagdwuhxabohgva4otam5wq24lmoueqe3vxetm,f0143858,2914722,,bafyreiddf3et4762ff3nqekpoxjttglpr22o37znpjmohu5yhhd65qz3pq,f01862564,2914722,,bafyreie7fhjdptdcl53htyqjkmtybwzq47hm74oobmygtzwouck4tmzhlu,f01862564,2914722,,bafyreihnafdwtue5bxro27nlr3u4axbdjpporz7he2owhtr44iiszwtipi,f02032191,2914722,,bafyreihoomtaghlurfsfrnqxfjz7hu2z6xf5lnhvnwla7olwmexujwjyvm,f02301,2914722,,bafyreiglmdgcchqxjqsblhiht5srntqsjqssxzsbhyiwgce7ewp7i6ccki,f0240185,2914722,,bafyreiamji5ls5njfp7jnhcgx7ebvmgul2xx3pltjkh2gaarov6kxkda4a,f03223,2914722,,bafyreigx32emvf7dgkah63a24tcj3w7vwxmcmueozuw4giafx3erfodefm,f0717969,2914722,,,,,
a64771de-a315-4a24-8085-246bc9ea89f3,fil-test010,fil-test010,,17180886010,QmRj1agZDfPPB1e4kmpoBAznxcjtqZG285ocnpabhMTWzR.car,QmRj1agZDfPPB1e4kmpoBAznxcjtqZG285ocnpabhMTWzR.car,,https://download.fogmetalabs.com/ipfs/QmVPgwGK6UvFVaTWwx2K9wvazuaFNt4vABjswecbMUCLSe,34091302912,QmRj1agZDfPPB1e4kmpoBAznxcjtqZG285ocnpabhMTWzR,baga6ea4seaqfgqiije5gjxczfitgzqe75qbs4stwbcxk4dfvllxdowofpohpiii,2,bafyreiawtwxlx4uhlzedek73lf55kd4szwhsxsa5dmgeldaxuypbmax7hm,f01163272,2914722,,bafyreig5gspeezwrfo23lmaewtjfmo43z43kiv2gxcolsgijy3meki7zzi,f01337533,2914722,,bafyreihr5vumgfyurkhecsrgfto7qifuot5loupsoxhbcm26fuhefwaraa,f0137168,2914722,,bafyreig55mbnxh32ftotdmanqkmsrmpc5vcvhw5avb5yoxmm4h5zietwha,f0143858,2914722,,bafyreiderik2muhyu7j2ix4smdvayldtm5onf2amsyrzbe74h74ho7dxvy,f01862564,2914722,,bafyreiayfjiyqzdbpfh4vl5dm5ltf33m3jqjf5a7t7ttmlptgouo6krwxy,f02032191,2914722,,bafyreiatueq5k46xoode3m3czsayymjc7qkacw2l7ckr4oo3bjfmippwbu,f02301,2914722,,bafyreic2cqoeopgdjnf7qvd2bpjirbcpo3uwm3rrj7myd5mf6ehmj47nae,f0240185,2914722,,bafyreicepev5ydc3qpmwxptx7jlwumwkqktcjpopxfkrr3nuhrn2mo6z2m,f0717969,2914722,,,,,,,,,,,,,
d62ce17e-c499-40bd-b7b1-60bbef5b8ce3,fil-test010,fil-test010,,17180886010,QmWDNotYg3QHvHL8Nv3EW1zTEeM3Y9zTLxd7aYDL34FSGS.car,QmWDNotYg3QHvHL8Nv3EW1zTEeM3Y9zTLxd7aYDL34FSGS.car,,https://download.fogmetalabs.com/ipfs/QmYipzYfcNQEGru8hvTNhpLSr5E8p92zcDTGTXqGDPsk8f,34091302912,QmWDNotYg3QHvHL8Nv3EW1zTEeM3Y9zTLxd7aYDL34FSGS,baga6ea4seaqdtqupzxv6hpduceus3fkwvisisjxzppfsrslhgjwaowrhreoh2ha,2,bafyreiazlbicr5rnetwwv45z4e4fbymdhjiiv3bumac244vxqq66gl3e5m,f01163272,2914722,,bafyreidalbejjyffzoq5t6xfxj4pmhtcv42lnjpqaa4v56kfeva4k4bwpi,f01337533,2914722,,bafyreickbforod5h7sfnq6hqhdsstc4aw4jrrllnco4dzu3us6scwbhevy,f0137168,2914722,,bafyreigat4ont47h6ay7s4q27lfiq2cqp6xen2ahefa224pjxv5e3m6vqm,f0143858,2914722,,bafyreibenaxd2vporgfkybj3enluux7b62fsjnkh2tybzfdsf36qmpxes4,f01862564,2914722,,bafyreidhyi5f3xmjifeaquinxp5okpwdixme3bkkattwhny2ytrm6ilaqe,f01862564,2914722,,bafyreidafsa7snkgzx5ixohlhdhy2wm7oxsxj347j3egx3inbf4olleioe,f02032191,2914722,,bafyreibafskrflmy4kbgbc6jlwqw2jmtioa4jpwffq3q5zwyiqvdte6qzq,f02301,2914722,,bafyreidlepz5jsq64tb7g2a7zguppslq3ghkswpotwoi3m6vzv3eqb7buy,f0240185,2914722,,bafyreidfbnarfulh5dsynxjbqcy3uibnlabf5hufj5plfqravlhxnbejli,f03223,2914722,,bafyreiapm6jnueubvk4cfld4iivjtqf4hgehlq3353a7j6hfk4apsymukm,f0717969,2914722,,,,,
8b3453c0-a4dc-4195-937d-659c9ac6b5a7,fil-test010,fil-test010,,17180886010,QmRU9Git25aft7GJpd6PvHoSEqtyRjarVq3Db9UVXTP63T.car,QmRU9Git25aft7GJpd6PvHoSEqtyRjarVq3Db9UVXTP63T.car,,https://download.fogmetalabs.com/ipfs/QmVU2kb2J9bA2MD3PZZXTng9KXBvg9sxAPNuzx4By2HYZp,34091302912,QmRU9Git25aft7GJpd6PvHoSEqtyRjarVq3Db9UVXTP63T,baga6ea4seaqhtx3473h2w23nudok6jhacvajdsril2ng5urptylav6qxotxl4li,2,bafyreiaczk64vump4hihi7mgvnkzgay7fens52oarrcb25n34bnwtgrjv4,f01163272,2914722,,bafyreievc3bn3omp4eyr26ewencxia4u4uj7y2uovucmqhata4hxb7mbf4,f01337533,2914722,,bafyreichna2pex7lmyfy2vkejjrdwjl6vsxfvduidiwjy4qjv7eyoajkaq,f0137168,2914722,,bafyreia5bf6ahfmi5ledwstog3tscolpvuttto3leqveubiv7ni44wo22a,f0143858,2914722,,bafyreie7budoevmczstrhzrvy4s25ks5zzaqlra5tezkvl4ffblidtfwpu,f01862564,2914722,,bafyreifjg5xdqnpfncyfagv5xvjgurogcc2ttbsyyjqkwvj7gmvvhbq5ou,f01862564,2914721,,bafyreia2gozibwlmok2spykppe6qcrpibbpigoty2sgzyvugxf6ciboon4,f02032191,2914722,,bafyreifzht3ttk5zaex4j5653dsx6eh6gs3rnglx2vh2y5zdsclcs2xqoe,f02301,2914722,,bafyreicibajq4bhtxtnamaup4dtbvqpn3nv5tilrt5ygkfndhezuqzxnta,f0240185,2914722,,bafyreib7clytctn646bkbwzp7noubnajyjr5ni344yjmxx7xm4ydb5ndp4,f03223,2914722,,bafyreihkph2t423lsesz4c6gfkz73nmrdtjlr7r3sjossw47d2ugl3efla,f0717969,2914722,,,,,
fada9b39-695e-4f3b-a8e1-f06d2372c626,fil-test010,fil-test010,,17180886010,Qmf5ME34BfYrk312oGpFeYRxkZy6WpRpF5VymJ6PbfhXwd.car,Qmf5ME34BfYrk312oGpFeYRxkZy6WpRpF5VymJ6PbfhXwd.car,,https://download.fogmetalabs.com/ipfs/QmNxkBMDTg8iixr3nhX8Mw9zmtrQ3GAcDzbuJwKJ9HasMt,34091302912,Qmf5ME34BfYrk312oGpFeYRxkZy6WpRpF5VymJ6PbfhXwd,baga6ea4seaqlbdg5mqq7te7p5lmsjpyoncxdsf4d44er3rgozfpdrdrskkkh6pa,2,bafyreidplus5vt7vghmutvbtve2pfjandnjoq7vdtoxxzf4ochswi2rg5e,f01163272,2914722,,bafyreibhlxutx7aosfkpc2ovma55lxg5ostw2khqdbiztf4ozwggekgp3m,f01337533,2914722,,bafyreibr3cetpejpbgn6cwci3qho6soomadk3eddtdfv5mcwakxd2xh5ue,f0137168,2914722,,bafyreigw2excse5ihrgr2lhp42m6bqlwylymgtjhpaxh7n35i4jj3vsvh4,f0143858,2914722,,bafyreicplnqz4gihd3lb6xzlwhqw4hyhhjrpj2qhnxraalm3gadv6yuhdm,f01862564,2914722,,bafyreichno5ho5b3adw3zwlsfigy2ovlygjyhq2ncwq7jrclgint63c5dm,f02032191,2914722,,bafyreiexsfvit77ehpc4wjciecp55jah3ro37ppwcl3ka4hzqs3mdwhnqq,f02301,2914722,,bafyreibnrxw7gsfhc6uiacearrpjftgmrscvs75rr7pmhgzpsr2w3zkeju,f0240185,2914722,,bafyreic5zt35mno4ku4l5ikjju5g34iqbg3gdrhbvzr4pcrjlgqcnk2oye,f03223,2914722,,bafyreievgzlmze2pf6myy6zdvz6ezccmckb6voacjcbzjmvugnk7zav4jm,f0717969,2914722,,,,,,,,,
31bcb192-f88f-4a4d-8a83-ad51e7ed8f37,fil-test010,fil-test010,,17180886010,QmdYgT3P7AiRrhBvrEDt7CdujBgocBYCoaSMDjaHqvygju.car,QmdYgT3P7AiRrhBvrEDt7CdujBgocBYCoaSMDjaHqvygju.car,,https://download.fogmetalabs.com/ipfs/Qme5AtKfjy8YchQZhHdcaYs8QQHM8fZKpu2z4sfY5Q5Qkn,34091302912,QmdYgT3P7AiRrhBvrEDt7CdujBgocBYCoaSMDjaHqvygju,baga6ea4seaqcryxylhs6jeqh7pfczkg3pbttohazqip5chbjt2723bqw6q5ompq,2,bafyreid5tlkhf72zq7vcljx6vke2y2zbaetg6kvwu34odyl2euphcbfsr4,f01163272,2914722,,bafyreiauzsseijh2dnrg23zfczptg742fx4mcounqbseneuc3sl6mqkhbm,f01337533,2914722,,bafyreihthcabzyzzo7uh3vomjvmro3uyp3pwnhyr67pgwf6r4lmnufnpdu,f0137168,2914722,,bafyreihvrbjxmi3c2muvsmulxxtgmuqo42uc3gft2ydwpa5rh4chd6udzm,f0143858,2914722,,bafyreib7gnpanc5uomd6goqchc4dqhwyc47htwnifuwepoqyteigvtlycu,f01862564,2914722,,bafyreie7teny26canzsi5eshna7enzxuacm6j3b3ug65y5wx2prfwtwpui,f01862564,2914722,,bafyreif5aiabteyzvg65jrgyznuw7hlrf7y4btmraokn7en67yeqa2c2y4,f02032191,2914722,,bafyreia2mbcyoc44yng6hqd47sczfd6vkhsshhfmulysg47ga7u6aa4hxu,f02301,2914722,,bafyreicfadabegf7lfexe52w3rr4xzhapo23g3seqjxmnlakvkvxnt3zmi,f0240185,2914722,,bafyreihx4jb4zqktatyusalb646fmnahzljw3ycu5rcjxjuekgq4gcy6ha,f03223,2914722,,bafyreiadz7da622llqhy5tws35ktrbz3z4r3kvou2vhykdiqtyjfq45lki,f0717969,2914722,,,,,
1fc52cc2-3789-452f-8925-4fd7bd1d8741,fil-test010,fil-test010,,17180886010,QmR32pjEWQjs55zvpxtp7prUWZPTbcukxDZ1cPX5JRPK45.car,QmR32pjEWQjs55zvpxtp7prUWZPTbcukxDZ1cPX5JRPK45.car,,https://download.fogmetalabs.com/ipfs/QmccDfSErgxyEFVTsdsSVsKbfEC7xfUTSzuf9scn5PeJtq,34091302912,QmR32pjEWQjs55zvpxtp7prUWZPTbcukxDZ1cPX5JRPK45,baga6ea4seaqbjpv3nurzsu6br742uwyrfhw7ofzbmkfn6sr5cjtblnpri433ofa,2,bafyreigenyh25eff6rfcadtiofbmb4li6udfwyt3uqffdzfc6eajo63glq,f01163272,2914722,,bafyreicy4wfbbuwsvgyxdd3w4zdrsj2w6ndx6vj7l4uvsjkytpaav5kjbu,f01337533,2914722,,bafyreicj2cnhb4xwlctbf5dsg2pkxwogv5xdfziln4vmxxmylomunbtxo4,f0137168,2914722,,bafyreib7cjvpipi3jslljqlcqvdc3r4yqt367kgapxrem75ttxy5hfl5vi,f01862564,2914722,,bafyreigx6t6nn3dd2lhc7ozluecjmdmckleqv6o3kmm2yy4roryrdz6rnq,f02032191,2914722,,bafyreibtngq2w3dypsfzlqfak5e72hmw67ek7m6mklc5gwnk3pwpk5bs4a,f02301,2914722,,bafyreid6tr2pcy7vwrrij7dgjfiyjrtgtgtdbar2csoip7woofjpn5ybti,f0240185,2914722,,bafyreiec5d7nmm3kiwwmqm6gksjo3hyzbmk7caqloibhlafcw66hkxekwa,f03223,2914722,,bafyreickmmkz3efwrq7suvg7zbxn26rqli7u2bc6nxc3qn5s7g2dtpduoa,f0717969,2914722,,,,,,,,,,,,,
d5f26f33-e0ad-4a4a-be9e-4993f3c1689d,fil-test010,fil-test010,,17180886010,QmbG7fmBfdfZeejZocjk39Sc7jRRKRt7Q9pgDw2XdhmLT1.car,QmbG7fmBfdfZeejZocjk39Sc7jRRKRt7Q9pgDw2XdhmLT1.car,,https://download.fogmetalabs.com/ipfs/Qmf1QvqHb7XB4QiiFvvmQ6whrXKbWZtKa2hup3xondjxzB,34091302912,QmbG7fmBfdfZeejZocjk39Sc7jRRKRt7Q9pgDw2XdhmLT1,baga6ea4seaqlf6tjlwvd4hu4llhnhcw6kdf6tpxedkkjgsss3afc5ixxxsulmea,2,bafyreifc6c7prxxzfdwjevodhsd2kso3mcyhjveygi3rkqyajrqxbytyie,f01163272,2914722,,bafyreiez76nq5nbq22xae2nqinmy6hr5gmw6dhddeh7qvndwrgavzvmr34,f01337533,2914722,,bafyreifjh72mfqmyu64gs7gmm7eiq6yevdde424yioyhjoxa3srfunxfq4,f0137168,2914722,,bafyreieglwysd227ymi2weacaze2d3py25jh2qgbdgnzbyvbefggigf5xy,f0143858,2914722,,bafyreifnhbruf5osmodyoxjelmxjjcdkdomxmwjx7ts5zkwwnzfzl2l5ry,f01862564,2914721,,bafyreignulbusqlbelgbxyib6xi2xi6uixiwhf5fcivvloecyzricxfdne,f01862564,2914722,,bafyreic3a3ad2bvchrvnqvbdfxwxgbhmimleeuxf4uraa3qgyvebns6dqq,f02032191,2914722,,bafyreif65myeargpwr25ypn5z5tueapzw6iflkf2yh77hoztjzfi3v7m6i,f02301,2914722,,bafyreia7uv2wbtjagqtqxfm577b4t5mkfbbwyx74uor4tvhdhlumiehzsq,f0240185,2914722,,bafyreibipbz2fsggv3jbndiixvch4w4jke7xgl7zdrmi3h7aja7x5jp7sq,f03223,2914722,,bafyreiavno6qvtzxjlhysmielh3mkumonwmmogccu64ty3ymjomolpev4a,f0717969,2914722,,,,,
ad81c43d-3593-4855-ae1f-bbd7c6a2cf81,fil-test010,fil-test010,,17180886010,QmQcuiE6gBHDC8PBe2DpPmTjxyRP33MPbfutMDoJyGiXph.car,QmQcuiE6gBHDC8PBe2DpPmTjxyRP33MPbfutMDoJyGiXph.car,,https://download.fogmetalabs.com/ipfs/QmaQmBpDzKMC8TVTaesfjd7aUJGuSZU4ofdsjAPVwuzqv6,34091302912,QmQcuiE6gBHDC8PBe2DpPmTjxyRP33MPbfutMDoJyGiXph,baga6ea4seaqp7bgbdguf7l4wnry7gccyyfex6mhrbioccalqueme4megrmalapy,2,bafyreihbvo4rb7e6i73mcb63g5pxr7olxdqoka62w3cn5woboljf7owe4a,f01163272,2914722,,bafyreigv66oigsdx452vwgk47pirdbnwgnts3jv7hs3degsdvd3lrfnode,f01337533,2914722,,bafyreihiz3vudu4wsnybt57w3df5dmydmipdkfgoe4zrw6dn67lwsr6oxe,f0137168,2914722,,bafyreibkxig65oyqzqixd6o3qymuyr2rktbcpinhlau4nijwff26smqliy,f0143858,2914722,,bafyreibiwdgd4zm75yhbetzwnsueh5xleicrhnyuujj5vckowqi2nmrxry,f01862564,2914722,,bafyreieo3h6fpwnxekhs6pmuqqr5pfqpxxzmtts2p733flygpvdv7jrii4,f02032191,2914722,,bafyreidgsj4wrros2gomh3kxi3lgipoukvzbwl6px726bljudf2xiup23a,f02301,2914722,,bafyreiaqwsl7ghldpyzbx5tnaia5dmsdepj2op6dmf7jmvqmjjj4cpmvpq,f0240185,2914722,,bafyreibujtse67vpeploazv3igrc5evito3oscrthvjqzqdv4x6eq45u4u,f03223,2914722,,bafyreiberapjdweq7ezrphmop6ubf7ki3twy2ucjcyzqe547ftkwmop7bq,f0717969,2914722,,,,,,,,,
9b24fca6-fc54-49c0-88bc-9df6b4b47dd1,fil-test010,fil-test010,,17180886010,QmPwDuRvJKykcRXL3bX9osnKgeFU57gw3Q8e4yn59wY3of.car,QmPwDuRvJKykcRXL3bX9osnKgeFU57gw3Q8e4yn59wY3of.car,,https://download.fogmetalabs.com/ipfs/QmZJwiH9vnZ3AT26DUiCZSu7Hfx3vEtyjUroSPGhu92kFS,34091302912,QmPwDuRvJKykcRXL3bX9osnKgeFU57gw3Q8e4yn59wY3of,baga6ea4seaqeusacqebg32ugrlpd6njx32yp5ggc5zciuuoi2ymlk3xjikt72gy,2,bafyreiadtnneuhnlmckuqqbhx5kcgarkudz36chtierfqkad66fjoeozfq,f01163272,2914722,,bafyreicfftbvkjsn6ylsadc3siqctexn4p7poblp2koppkn5yxay3axnum,f01337533,2914722,,bafyreie7rudcmfvhlxmndm6vti6w6qvhwz44g3ebjtait574gbiqs2efo4,f0137168,2914722,,bafyreidwndtz5zrqtujx2nw6gd4uwpvquv4gnnixue3tkonoxsznbqlvjq,f0143858,2914722,,bafyreiaem7ced4awzqndlmgfzn5gp2crvwh4b3mj7iryy4tgsg4c5tnuxy,f01862564,2914722,,bafyreighiz6g4mgakssgxuby6h5k6snykzs22yrukrcg6skavo2qy3i6li,f02032191,2914722,,bafyreifyhrvt2uworo6k7yhx2uw2sevb54uyqdrcsmissr3xjcmdblgyqm,f02301,2914722,,bafyreih52xgnkk2gn7arldvrpbxkq7ve3isjreqozj62hszn6obzz5hkmq,f0240185,2914722,,bafyreial4kmmghtx4wma7sttlo3l4sq7msggonvqt3e5u3a34zpveq7ojm,f03223,2914722,,bafyreifca5lpm64admrut3nn3gev62tjo76ixncrqzalqwwq2qouqfcwce,f0717969,2914722,,,,,,,,,
c9d2225a-b5f4-4039-b346-4832becc799b,fil-test010,fil-test010,,17180886010,QmWB8TRjhyToApXLZb37CFk66oUAGrpJeKL3W5dm8pBWkH.car,QmWB8TRjhyToApXLZb37CFk66oUAGrpJeKL3W5dm8pBWkH.car,,https://download.fogmetalabs.com/ipfs/QmcNbBjCowKBbCiTWghYJHvAC3AnzyrwJem2CcQCpEL29q,34091302912,QmWB8TRjhyToApXLZb37CFk66oUAGrpJeKL3W5dm8pBWkH,baga6ea4seaqdqcfedmj6vnmy55cabtdmz5py4pf6jpx3ogmhyoeu5al25zzdmfq,2,bafyreigb2yepliuyvlugbrl5c4fronofpsbersict7m6oyc6zl5jrkvtmy,f01163272,2914722,,bafyreietwi5q23vpfgoqxuwpkmtulpx6fa3y42fxesiscvxyvxcltn2gra,f01337533,2914722,,bafyreicu724infu6sjnbic7ynzsbfmewm3br4k6otbm3h4hsfuhgxbya5i,f0137168,2914722,,bafyreievevlg7n3dbyd3m36ltx6vm7j6uflnfw2i7bd5ktweihodiuf67a,f0143858,2914722,,bafyreib3guizks62t6a54yynzeuoy6hlej5w2qisqc4xfya3q4vpw4253q,f01862564,2914722,,bafyreigqaonoi7f3b6yhy7r7mkguykjxclb2aacnf36pzlbkbsd7amtzvi,f01862564,2914721,,bafyreicejhzss643o4wphjcqancfo7obtn2hb4ea3f4zuvpwldyawptlqq,f02032191,2914722,,bafyreie7lxgn4lxfhw3gerkt4v6ky24mc5errlxp5263tcs2z3pnyfybju,f02301,2914722,,bafyreiey6ckauytoiiftrlyvnm25qg45t4jmz7o7y7llwm6h5pgjdgugb4,f0240185,2914722,,bafyreif6dz3sn3gwwtwnar54kjx2v5ejxfbvmeoqk23lacp5kxg5uzgzgi,f03223,2914722,,bafyreiec25vshtoqy47x3tbxedos2huzby2z4han4lxd4x4c25oeklyaxu,f0717969,2914722,,,,,
8133dcb6-2385-4c92-ac1e-1e8152a8dab2,fil-test010,fil-test010,,17180886010,QmWuzucxxwa6H3BZuBR4Cbh1GCbDGggHzREZ2qgKFdN8y1.car,QmWuzucxxwa6H3BZuBR4Cbh1GCbDGggHzREZ2qgKFdN8y1.car,,https://download.fogmetalabs.com/ipfs/QmatxFiZjHqoa43gJUQvqsdpdji6iDx8RujuRQpDaYy8Rm,34091302912,QmWuzucxxwa6H3BZuBR4Cbh1GCbDGggHzREZ2qgKFdN8y1,baga6ea4seaqk5ea7y4zwqcn3mz4dkeuwtxlqsefqpjpdb42kgz62zpchzqkokhi,2,bafyreigtc3teypqlvh75gkdhm32gieemukzhn2bmltud66utfwfgodehk4,f01163272,2914722,,bafyreia4qx26qv6ly3bnhwclp6fehiseaj3vpoyj2vol6vayvnwse24in4,f01337533,2914722,,bafyreigqvrrzvg24jkf32f57o7afadavghxmlwq5vi5jigyb2hq7mpeyvy,f0137168,2914722,,bafyreifrfafszkdqibsn5pxeft3nw5tzhkiboiv3lityp3dobg3naomv7u,f0143858,2914722,,bafyreicm4qpwu27yl7ri4wuekvyscri6snatwtwu6netahbnnxshhysd3a,f01862564,2914722,,bafyreiehixdyr4exj6eay5xk3vtbgqji6h6ahfhj5zx6urpab3gx765jfa,f01862564,2914721,,bafyreibquzcqnaxh26noddqbsvtz4p6oe4utotr34gml7m6drpi5x3cjgm,f02032191,2914722,,bafyreidwskjdcwp4hl6ct72c4dep465psbt2rxs67h57sbg2hcnh462gaa,f02301,2914722,,bafyreielsoqovk7pyuufdeh7azvh5hohzn2cyy47lvqpstvb6t52hc6f3e,f0240185,2914722,,bafyreigvhxivwtgave32byxjz75smih4d6yqu7alr4h5gzyyr2qrmjkh6y,f03223,2914722,,bafyreidez7kmkwin3c2hewivmch353f7cu5m76a6ojcf2wur7a4xwbrkce,f0717969,2914722,,,,,
